Index,Date Created,Device ID,Temperature(°C),Humidity(%),CO2(ppm),Battery,Last Seen,RSSI,loRaSNR,Frequency,DR
301,3/1/2024,24e124725c065829,21.9,46,451,29,29 days ago,-51,10,922200000,2
302,3/1/2024,24e124725c065829,21.9,50.5,445,29,29 days ago,-48,8,923200000,2
303,3/1/2024,24e124725c065829,21.8,50.5,438,29,29 days ago,-51,9,922400000,2
304,3/1/2024,24e124725c065829,21.8,49.5,447,29,29 days ago,-50,7.25,922000000,2
305,3/1/2024,24e124725c065829,21.8,47.5,445,29,29 days ago,-50,8.25,922400000,2
306,3/1/2024,24e124725c065829,21.8,46.5,456,29,29 days ago,-49,8.5,922200000,2
307,3/1/2024,24e124725c065829,21.8,52.5,444,29,29 days ago,-49,7.5,922600000,2
308,3/1/2024,24e124725c065829,21.8,52,457,29,29 days ago,-50,9.25,922800000,2
309,3/1/2024,24e124725c065829,21.8,51,449,29,29 days ago,-50,10.25,922200000,2
310,3/1/2024,24e124725c065829,21.8,52,451,29,29 days ago,-51,7.75,922000000,2
311,3/1/2024,24e124725c065829,21.7,51,443,29,29 days ago,-51,11,922200000,2
312,3/1/2024,24e124725c065829,21.7,46,458,29,29 days ago,-48,9.25,923200000,2
313,3/1/2024,24e124725c065829,21.6,47,447,29,29 days ago,-50,9.75,923200000,2
314,3/1/2024,24e124725c065829,21.7,47,448,29,29 days ago,-50,8.75,922200000,2
315,3/1/2024,24e124725c065829,21.7,50,430,29,29 days ago,-49,10.25,922800000,2
316,3/1/2024,24e124725c065829,21.8,49.5,451,29,29 days ago,-49,9.25,922800000,2
317,3/1/2024,24e124725c065829,21.8,47.5,446,29,29 days ago,-48,8.25,922200000,2
318,3/1/2024,24e124725c065829,21.7,47,449,29,29 days ago,-51,9.5,923400000,2
319,3/1/2024,24e124725c065829,21.7,42,444,29,29 days ago,-49,8.75,923400000,2
320,3/1/2024,24e124725c065829,21.8,43.5,447,29,29 days ago,-53,8,922400000,2
321,3/1/2024,24e124725c065829,21.9,48,448,29,29 days ago,-49,9.25,922600000,2
322,3/1/2024,24e124725c065829,21.9,51.5,451,29,29 days ago,-48,7.5,922200000,2
323,3/1/2024,24e124725c065829,22.2,48.5,441,29,29 days ago,-50,10.5,922600000,2
324,3/1/2024,24e124725c065829,22.2,49,448,29,29 days ago,-50,9.5,922600000,2
325,3/1/2024,24e124725c065829,22.3,49,448,29,29 days ago,-51,10,922200000,2
326,3/1/2024,24e124725c065829,22.2,50.5,461,29,29 days ago,-49,7,922000000,2
327,3/1/2024,24e124725c065829,22.3,44,465,29,29 days ago,-50,10.25,922200000,2
328,3/1/2024,24e124725c065829,22.2,49,471,29,29 days ago,-49,8.5,922600000,2
329,3/1/2024,24e124725c065829,22.1,50.5,493,29,29 days ago,-51,9,922200000,2
330,3/1/2024,24e124725c065829,22.1,49.5,496,29,29 days ago,-51,9.75,922200000,2
331,3/1/2024,24e124725c065829,22.1,44,520,29,29 days ago,-51,8.25,923400000,2
332,3/1/2024,24e124725c065829,22,43,555,29,29 days ago,-53,9,922400000,2
333,3/1/2024,24e124725c065829,22,44,574,29,29 days ago,-49,9,922600000,2
334,3/1/2024,24e124725c065829,21.9,43.5,594,29,29 days ago,-51,8.25,922400000,2
335,3/1/2024,24e124725c065829,22,49.5,628,29,29 days ago,-50,7.75,923400000,2
336,3/1/2024,24e124725c065829,22,52.5,629,29,29 days ago,-51,9.25,923400000,2
337,3/1/2024,24e124725c065829,22,46.5,651,29,29 days ago,-50,10.25,922200000,2
338,3/1/2024,24e124725c065829,22.1,44,637,29,29 days ago,-50,10,923200000,2
339,3/1/2024,24e124725c065829,22.1,43.5,660,29,29 days ago,-49,7.25,922000000,2
340,3/1/2024,24e124725c065829,21.9,42.5,670,29,29 days ago,-50,10.75,922200000,2
341,3/1/2024,24e124725c065829,21.9,45.5,665,29,29 days ago,-48,9.75,922800000,2
342,3/1/2024,24e124725c065829,21.9,46,676,29,29 days ago,-48,9.25,922800000,2
343,3/1/2024,24e124725c065829,21.9,45,684,29,29 days ago,-53,7.25,922400000,2
344,3/1/2024,24e124725c065829,22,45.5,688,29,29 days ago,-50,11.5,922200000,2
345,3/1/2024,24e124725c065829,22,46.5,689,29,29 days ago,-53,7.5,922200000,2
346,3/1/2024,24e124725c065829,22,44.5,681,29,29 days ago,-51,6.75,922000000,2
347,3/1/2024,24e124725c065829,21.9,43,662,29,29 days ago,-53,7.75,922400000,2
348,3/1/2024,24e124725c065829,22,47.5,661,29,29 days ago,-53,7.75,922400000,2
349,3/1/2024,24e124725c065829,22,52.5,657,29,29 days ago,-51,10.75,922200000,2
350,3/1/2024,24e124725c065829,21.9,52.5,651,29,29 days ago,-53,7.75,922600000,2
351,3/1/2024,24e124725c065829,21.9,52,657,29,29 days ago,-50,6.75,922000000,2
352,3/1/2024,24e124725c065829,21.9,51,644,29,29 days ago,-51,9.75,922200000,2
353,3/1/2024,24e124725c065829,21.8,49,624,29,29 days ago,-50,8,922000000,2
354,3/1/2024,24e124725c065829,21.8,50,632,29,29 days ago,-51,9,922800000,2
355,3/1/2024,24e124725c065829,22,52.5,616,29,28 days ago,-50,11.25,922800000,2
356,3/1/2024,24e124725c065829,22,51,625,29,28 days ago,-51,8.25,922600000,2
357,3/1/2024,24e124725c065829,21.9,53.5,615,29,28 days ago,-49,8.25,922800000,2
358,3/1/2024,24e124725c065829,21.9,53.5,604,29,28 days ago,-51,7.75,923400000,2
359,3/1/2024,24e124725c065829,21.9,53.5,598,29,28 days ago,-49,9.5,922800000,2
360,3/1/2024,24e124725c065829,21.9,52.5,580,29,28 days ago,-50,7.75,922000000,2
361,3/1/2024,24e124725c065829,22,44,582,29,28 days ago,-51,10.25,923200000,2
362,3/1/2024,24e124725c065829,21.9,44,551,29,28 days ago,-51,8,922000000,2
363,3/1/2024,24e124725c065829,21.9,43,548,29,28 days ago,-50,9.25,923400000,2
364,3/1/2024,24e124725c065829,22,45.5,544,29,28 days ago,-51,9.25,922600000,2
365,3/1/2024,24e124725c065829,22,50,535,29,28 days ago,-53,8.75,922400000,2
366,3/1/2024,24e124725c065829,22,45.5,529,29,28 days ago,-50,7.5,922000000,2
367,3/1/2024,24e124725c065829,21.9,44.5,520,29,28 days ago,-49,10,923200000,2
368,3/1/2024,24e124725c065829,21.8,43.5,535,29,28 days ago,-49,9,922200000,2
369,3/1/2024,24e124725c065829,21.9,43,535,29,28 days ago,-50,7.75,922000000,2
370,3/1/2024,24e124725c065829,21.9,51,548,29,28 days ago,-49,8.5,922200000,2
371,3/1/2024,24e124725c065829,21.8,47.5,556,29,28 days ago,-51,7,922000000,2
372,3/1/2024,24e124725c065829,22,52,569,29,28 days ago,-51,10.25,923400000,2
373,3/1/2024,24e124725c065829,22,54.5,567,29,28 days ago,-49,9.75,922800000,2
374,3/1/2024,24e124725c065829,21.9,54.5,588,29,28 days ago,-50,9.75,922200000,2
375,3/1/2024,24e124725c065829,22.1,52,588,29,28 days ago,-47,6.75,922000000,2
376,3/1/2024,24e124725c065829,21.9,55,579,29,28 days ago,-49,10,922800000,2
377,3/1/2024,24e124725c065829,21.8,46.5,592,29,28 days ago,-49,11.5,922200000,2
378,3/1/2024,24e124725c065829,21.9,44.5,578,29,28 days ago,-49,9.75,922600000,2
379,3/1/2024,24e124725c065829,21.8,48.5,573,29,28 days ago,-50,11.5,922800000,2
380,3/1/2024,24e124725c065829,21.9,47.5,579,29,28 days ago,-51,10,922200000,2
381,3/1/2024,24e124725c065829,22,48,573,29,28 days ago,-49,10.75,923400000,2
382,3/1/2024,24e124725c065829,22.1,46,565,29,28 days ago,-51,6.75,922400000,2
383,3/1/2024,24e124725c065829,22.4,44,563,29,28 days ago,-50,10,922200000,2
384,3/1/2024,24e124725c065829,22.6,42.5,587,29,28 days ago,-48,9.25,923200000,2
385,3/1/2024,24e124725c065829,22.7,43,560,29,28 days ago,-48,8.5,923200000,2
386,3/1/2024,24e124725c065829,22.6,42,559,29,28 days ago,-49,9.25,922600000,2
387,3/1/2024,24e124725c065829,22.7,42,540,29,28 days ago,-50,11,922800000,2
388,3/1/2024,24e124725c065829,22.8,46.5,524,29,28 days ago,-49,11.75,922200000,2
389,3/1/2024,24e124725c065829,22.8,43.5,510,29,28 days ago,-49,9.5,922200000,2
390,3/1/2024,24e124725c065829,22.9,43,501,29,28 days ago,-51,11,923400000,2
391,3/1/2024,24e124725c065829,22.9,51,494,29,28 days ago,-48,9,922200000,2
392,3/1/2024,24e124725c065829,22.9,50.5,489,29,28 days ago,-50,11.25,923200000,2
393,3/1/2024,24e124725c065829,22.8,49,475,29,28 days ago,-46,7,922000000,2
394,3/1/2024,24e124725c065829,22.8,39,472,29,28 days ago,-49,8.75,923200000,2
395,3/1/2024,24e124725c065829,22.7,41.5,452,29,28 days ago,-49,9.25,922600000,2
396,3/1/2024,24e124725c065829,22.8,43,465,29,28 days ago,-50,9.25,922600000,2
397,3/1/2024,24e124725c065829,22.8,40.5,444,29,28 days ago,-49,8.75,922800000,2
398,3/1/2024,24e124725c065829,22.9,42,456,29,28 days ago,-47,10,922800000,2
399,3/1/2024,24e124725c065829,22.9,39.5,448,29,28 days ago,-50,11,922200000,2
400,3/1/2024,24e124725c065829,22.9,46,446,29,28 days ago,-50,11.25,923200000,2
401,3/1/2024,24e124725c065829,22.9,46,443,29,28 days ago,-47,8.75,922800000,2
402,3/1/2024,24e124725c065829,23,41,447,29,28 days ago,-50,9.25,923200000,2
403,3/1/2024,24e124725c065829,22.9,40,434,29,28 days ago,-49,8.75,922200000,2
404,3/1/2024,24e124725c065829,22.9,41,439,29,28 days ago,-53,8.5,922400000,2
405,3/1/2024,24e124725c065829,22.7,41,438,29,28 days ago,-50,7.25,922400000,2
406,3/1/2024,24e124725c065829,22.9,40,427,29,28 days ago,-51,9.75,922200000,2
407,3/1/2024,24e124725c065829,22.8,40,441,29,28 days ago,-51,10.5,922400000,2
408,3/1/2024,24e124725c065829,22.9,40,438,29,28 days ago,-53,10,923400000,2
409,3/1/2024,24e124725c065829,22.9,43,436,29,28 days ago,-51,9.75,923400000,2
410,3/1/2024,24e124725c065829,22.9,40.5,442,29,28 days ago,-50,10,922200000,2
411,3/1/2024,24e124725c065829,22.7,44.5,441,29,28 days ago,-50,8.75,922400000,2
412,3/1/2024,24e124725c065829,22.8,49,435,29,28 days ago,-50,6.75,922000000,2
413,3/1/2024,24e124725c065829,22.8,47.5,445,29,28 days ago,-50,6.25,922000000,2
414,3/1/2024,24e124725c065829,22.9,46,432,29,28 days ago,-50,10.5,922200000,2
415,3/1/2024,24e124725c065829,22.9,44,431,29,28 days ago,-49,8.75,922600000,2
416,3/1/2024,24e124725c065829,22.7,51.5,442,29,28 days ago,-50,10,922200000,2
417,3/1/2024,24e124725c065829,22.8,49.5,441,29,28 days ago,-49,6.75,922000000,2
418,3/1/2024,24e124725c065829,22.6,47.5,439,29,28 days ago,-49,6.5,922000000,2
419,3/1/2024,24e124725c065829,22.6,48,439,29,28 days ago,-50,7,922000000,2
420,3/1/2024,24e124725c065829,22.7,38.5,443,29,28 days ago,-49,10.75,923200000,2
421,3/1/2024,24e124725c065829,22.6,40.5,433,29,28 days ago,-51,11,922600000,2
422,3/1/2024,24e124725c065829,22.6,44.5,437,29,28 days ago,-50,10.75,922200000,2
423,3/1/2024,24e124725c065829,22.8,48,442,29,28 days ago,-53,9.25,922400000,2
424,3/1/2024,24e124725c065829,22.9,47.5,437,29,28 days ago,-49,8.5,923400000,2
425,3/1/2024,24e124725c065829,22.9,45,440,29,28 days ago,-50,10.25,922600000,2
426,4/1/2024,24e124725c065829,22.9,43.5,433,29,28 days ago,-50,11.5,922600000,2
427,4/1/2024,24e124725c065829,22.8,42.5,429,29,28 days ago,-48,7.75,922000000,2
428,4/1/2024,24e124725c065829,22.8,45.5,434,29,28 days ago,-50,9.25,922200000,2
429,4/1/2024,24e124725c065829,22.7,43,437,29,28 days ago,-50,10.5,923200000,2
430,4/1/2024,24e124725c065829,22.9,40.5,438,29,28 days ago,-49,10.5,923200000,2
431,4/1/2024,24e124725c065829,22.8,45.5,444,29,28 days ago,-50,8,922400000,2
432,4/1/2024,24e124725c065829,22.9,49,430,29,28 days ago,-50,9.75,922600000,2
433,4/1/2024,24e124725c065829,22.9,49,432,29,28 days ago,-50,9.75,922800000,2
434,4/1/2024,24e124725c065829,22.9,44,432,29,28 days ago,-48,9.5,922800000,2
435,4/1/2024,24e124725c065829,22.8,45,427,29,28 days ago,-47,8.5,922800000,2
436,4/1/2024,24e124725c065829,22.8,41.5,446,29,28 days ago,-50,8.25,922400000,2
437,4/1/2024,24e124725c065829,22.8,45,428,29,28 days ago,-48,9,922800000,2
438,4/1/2024,24e124725c065829,22.9,48.5,426,29,28 days ago,-48,10,922800000,2
439,4/1/2024,24e124725c065829,22.8,46,434,29,28 days ago,-49,10.25,922600000,2
440,4/1/2024,24e124725c065829,22.9,42,432,29,28 days ago,-45,6.75,922000000,2
441,4/1/2024,24e124725c065829,22.8,43,442,29,28 days ago,-48,9.75,923200000,2
442,4/1/2024,24e124725c065829,22.8,39.5,442,29,28 days ago,-50,7.25,922400000,2
443,4/1/2024,24e124725c065829,22.8,45,438,29,28 days ago,-47,9,922800000,2
444,4/1/2024,24e124725c065829,22.8,48.5,441,29,28 days ago,-49,6.25,922000000,2
445,4/1/2024,24e124725c065829,22.8,49,434,29,28 days ago,-49,11.25,922800000,2
446,4/1/2024,24e124725c065829,22.9,47,437,29,28 days ago,-50,9,922600000,2
447,4/1/2024,24e124725c065829,22.9,42,446,29,28 days ago,-49,9,923200000,2
448,4/1/2024,24e124725c065829,22.8,42,457,29,28 days ago,-50,9.75,922200000,2
449,4/1/2024,24e124725c065829,22.8,40,435,29,28 days ago,-48,7.25,922000000,2
450,4/1/2024,24e124725c065829,22.8,40,445,29,28 days ago,-49,11.25,923200000,2
451,4/1/2024,24e124725c065829,22.8,39,443,29,28 days ago,-50,9.25,922600000,2
452,4/1/2024,24e124725c065829,22.9,47,439,29,28 days ago,-51,8,922400000,2
453,4/1/2024,24e124725c065829,22.7,49,438,29,28 days ago,-51,7.25,922400000,2
454,4/1/2024,24e124725c065829,23,46.5,453,29,28 days ago,-49,8.75,922600000,2
455,4/1/2024,24e124725c065829,22.9,43,444,29,28 days ago,-49,9.25,923400000,2
456,4/1/2024,24e124725c065829,22.9,39.5,454,29,28 days ago,-49,10.25,922200000,2
457,4/1/2024,24e124725c065829,22.7,44.5,457,29,28 days ago,-49,10.25,922600000,2
458,4/1/2024,24e124725c065829,22.9,46.5,458,29,28 days ago,-50,10.25,922600000,2
459,4/1/2024,24e124725c065829,22.9,48.5,455,29,28 days ago,-50,10,923400000,2
460,4/1/2024,24e124725c065829,22.9,44.5,450,29,28 days ago,-51,7.5,922400000,2
461,4/1/2024,24e124725c065829,22.9,45.5,448,29,28 days ago,-49,9.75,923200000,2
462,4/1/2024,24e124725c065829,22.8,44.5,455,29,28 days ago,-49,10.5,923400000,2
463,4/1/2024,24e124725c065829,22.9,41,451,29,28 days ago,-49,9.75,922600000,2
464,4/1/2024,24e124725c065829,22.8,48,461,29,28 days ago,-49,9.5,923400000,2
465,4/1/2024,24e124725c065829,23.1,46,450,29,28 days ago,-47,8.25,923200000,2
466,4/1/2024,24e124725c065829,22.9,42,451,29,28 days ago,-47,9,922800000,2
467,4/1/2024,24e124725c065829,22.9,39.5,461,29,28 days ago,-49,9.75,922200000,2
468,4/1/2024,24e124725c065829,22.9,41,479,29,28 days ago,-49,10.75,922600000,2
469,4/1/2024,24e124725c065829,22.9,47,454,29,28 days ago,-48,7.75,922000000,2
470,4/1/2024,24e124725c065829,23,41,477,29,28 days ago,-51,6.5,922400000,2
471,4/1/2024,24e124725c065829,23.1,46.5,483,29,28 days ago,-49,10,923200000,2
472,4/1/2024,24e124725c065829,23.1,43.5,498,29,28 days ago,-50,10,923400000,2
473,4/1/2024,24e124725c065829,22.9,43.5,514,29,28 days ago,-49,8.75,922400000,2
474,4/1/2024,24e124725c065829,22.9,41.5,528,29,28 days ago,-56,9.75,922600000,2
475,4/1/2024,24e124725c065829,22.9,47.5,556,29,28 days ago,-56,5.25,922000000,2
476,4/1/2024,24e124725c065829,23.1,48,602,29,28 days ago,-56,10.25,923200000,2
477,4/1/2024,24e124725c065829,23,49.5,615,29,28 days ago,-55,9,922200000,2
478,4/1/2024,24e124725c065829,23,44.5,641,29,28 days ago,-56,9.75,922400000,2
479,4/1/2024,24e124725c065829,23,42.5,671,29,28 days ago,-50,7,922000000,2
480,4/1/2024,24e124725c065829,22.9,48,690,29,28 days ago,-55,8.25,922200000,2
481,4/1/2024,24e124725c065829,23.2,44.5,696,29,28 days ago,-57,6.75,922000000,2
482,4/1/2024,24e124725c065829,23.1,46,712,29,28 days ago,-55,8.75,923200000,2
483,4/1/2024,24e124725c065829,23.2,48,718,29,28 days ago,-54,11.25,923200000,2
484,4/1/2024,24e124725c065829,23.3,45,722,29,28 days ago,-53,9.25,922200000,2
485,4/1/2024,24e124725c065829,23,44.5,729,29,28 days ago,-56,9.75,922600000,2
486,4/1/2024,24e124725c065829,23.2,49,734,29,28 days ago,-55,11.25,922200000,2
487,4/1/2024,24e124725c065829,23.3,43.5,753,29,28 days ago,-55,7.75,922000000,2
488,4/1/2024,24e124725c065829,23.2,46.5,739,29,28 days ago,-55,8.25,922400000,2
489,4/1/2024,24e124725c065829,23.3,48.5,718,29,28 days ago,-56,6.5,922400000,2
490,4/1/2024,24e124725c065829,23.3,42.5,710,29,28 days ago,-56,6.5,922000000,2
491,4/1/2024,24e124725c065829,23.4,40,700,29,28 days ago,-56,7.75,922000000,2
492,4/1/2024,24e124725c065829,23.2,48,695,29,28 days ago,-53,9,923200000,2
493,4/1/2024,24e124725c065829,23.3,51.5,696,29,28 days ago,-55,11.75,922600000,2
494,4/1/2024,24e124725c065829,23.3,48,699,29,28 days ago,-54,10.75,923400000,2
495,4/1/2024,24e124725c065829,23.2,42.5,697,29,28 days ago,-55,9.75,922200000,2
496,4/1/2024,24e124725c065829,23.3,47.5,683,29,28 days ago,-55,9.75,922600000,2
497,4/1/2024,24e124725c065829,23.3,42.5,675,29,28 days ago,-53,7,922000000,2
498,4/1/2024,24e124725c065829,23.3,47.5,669,29,27 days ago,-56,7.5,922400000,2
499,4/1/2024,24e124725c065829,23.3,48.5,670,29,27 days ago,-53,7,922000000,2
500,4/1/2024,24e124725c065829,23.3,42.5,679,29,27 days ago,-54,9.75,923200000,2
501,4/1/2024,24e124725c065829,23.2,41,652,29,27 days ago,-56,6.75,923400000,2
502,4/1/2024,24e124725c065829,23.3,48.5,661,29,27 days ago,-55,8.5,923400000,2
503,4/1/2024,24e124725c065829,23.2,50,657,29,27 days ago,-55,10.5,922800000,2
504,4/1/2024,24e124725c065829,23.3,48.5,654,29,27 days ago,-56,9.75,923400000,2
505,4/1/2024,24e124725c065829,23.1,42.5,628,29,27 days ago,-54,9.25,922800000,2
506,4/1/2024,24e124725c065829,23.2,43.5,616,29,27 days ago,-57,8.75,922600000,2
507,4/1/2024,24e124725c065829,23.2,42.5,629,29,27 days ago,-61,7.75,923400000,2
508,4/1/2024,24e124725c065829,23.1,47,607,29,27 days ago,-57,8.25,923400000,2
509,4/1/2024,24e124725c065829,23.1,50.5,599,29,27 days ago,-55,10.75,922200000,2
510,4/1/2024,24e124725c065829,23.3,51,584,29,27 days ago,-53,9.25,923200000,2
511,4/1/2024,24e124725c065829,23.3,45,605,29,27 days ago,-56,7.25,923400000,2
512,4/1/2024,24e124725c065829,23.2,44,601,29,27 days ago,-55,7.25,922000000,2
513,4/1/2024,24e124725c065829,23.3,50,619,29,27 days ago,-56,10,922800000,2
514,4/1/2024,24e124725c065829,23.3,49.5,635,29,27 days ago,-54,9.5,922800000,2
515,4/1/2024,24e124725c065829,23.4,41.5,641,29,27 days ago,-55,8.5,922200000,2
516,4/1/2024,24e124725c065829,23.2,43,653,29,27 days ago,-56,8.75,922200000,2
517,4/1/2024,24e124725c065829,23.2,47.5,646,29,27 days ago,-55,9.5,922600000,2
518,4/1/2024,24e124725c065829,23.3,48,660,29,27 days ago,-56,10.75,923200000,2
519,4/1/2024,24e124725c065829,23.3,43,658,29,27 days ago,-57,11,922200000,2
520,4/1/2024,24e124725c065829,23.2,49.5,652,29,27 days ago,-57,10.5,923400000,2
521,4/1/2024,24e124725c065829,23.2,49.5,636,29,27 days ago,-54,8.25,923200000,2
522,4/1/2024,24e124725c065829,23.3,51,635,29,27 days ago,-53,9,922800000,2
523,4/1/2024,24e124725c065829,23.2,52,628,29,27 days ago,-55,11,923200000,2
524,4/1/2024,24e124725c065829,23.2,51.5,612,29,27 days ago,-57,7.75,923400000,2
525,4/1/2024,24e124725c065829,23.4,48,581,29,27 days ago,-57,7.75,922600000,2
526,4/1/2024,24e124725c065829,23.4,45,597,29,27 days ago,-57,10.75,922200000,2
527,4/1/2024,24e124725c065829,23.4,52.5,581,29,27 days ago,-56,7,922200000,2
528,4/1/2024,24e124725c065829,23.5,53.5,569,29,27 days ago,-56,9.5,922600000,2
529,4/1/2024,24e124725c065829,23.5,48.5,525,29,27 days ago,-55,8.5,922200000,2
530,4/1/2024,24e124725c065829,23.4,51.5,512,29,27 days ago,-55,10.25,922200000,2
531,4/1/2024,24e124725c065829,23.4,47.5,506,29,27 days ago,-57,9.75,922800000,2
532,4/1/2024,24e124725c065829,23.1,53,494,29,27 days ago,-57,8,922400000,2
533,4/1/2024,24e124725c065829,23,41,494,29,27 days ago,-56,8.75,922400000,2
534,4/1/2024,24e124725c065829,23.1,41.5,484,29,27 days ago,-59,9,922200000,2
535,4/1/2024,24e124725c065829,23,49,474,29,27 days ago,-57,8.25,923200000,2
536,4/1/2024,24e124725c065829,23,52.5,463,29,27 days ago,-55,6.5,923400000,2
537,4/1/2024,24e124725c065829,22.9,51.5,455,29,27 days ago,-54,8.25,923200000,2
538,4/1/2024,24e124725c065829,22.8,45.5,456,29,27 days ago,-57,7,922400000,2
539,4/1/2024,24e124725c065829,22.9,42.5,462,29,27 days ago,-57,8.25,922200000,2
540,4/1/2024,24e124725c065829,22.8,40.5,446,29,27 days ago,-57,9.75,922200000,2
541,4/1/2024,24e124725c065829,22.8,42,445,29,27 days ago,-59,7.25,923400000,2
542,4/1/2024,24e124725c065829,22.9,39.5,450,29,27 days ago,-57,10.25,923200000,2
543,4/1/2024,24e124725c065829,22.8,40,440,29,27 days ago,-55,8.5,922400000,2
544,4/1/2024,24e124725c065829,22.8,41,442,29,27 days ago,-55,9.75,922800000,2
545,4/1/2024,24e124725c065829,22.9,41,447,29,27 days ago,-56,6.75,922400000,2
546,4/1/2024,24e124725c065829,22.8,40,450,29,27 days ago,-56,7,922000000,2
547,4/1/2024,24e124725c065829,22.7,51.5,451,29,27 days ago,-56,7.75,922400000,2
548,4/1/2024,24e124725c065829,22.8,53.5,445,29,27 days ago,-56,10,923200000,2
549,4/1/2024,24e124725c065829,23,50.5,438,29,27 days ago,-54,10,923200000,2
550,4/1/2024,24e124725c065829,23,52,440,29,27 days ago,-55,9.25,922800000,2
551,4/1/2024,24e124725c065829,22.9,50,438,29,27 days ago,-57,10.75,923400000,2
552,4/1/2024,24e124725c065829,23,51,440,29,27 days ago,-55,9.75,923200000,2
553,4/1/2024,24e124725c065829,22.9,50,457,29,27 days ago,-53,8.75,923200000,2
554,4/1/2024,24e124725c065829,22.8,50.5,447,29,27 days ago,-59,9,922400000,2
555,4/1/2024,24e124725c065829,22.8,50,452,29,27 days ago,-57,10.75,922600000,2
556,4/1/2024,24e124725c065829,22.9,49,454,29,27 days ago,-56,10.25,923200000,2
557,4/1/2024,24e124725c065829,22.9,47,443,29,27 days ago,-57,9.25,923400000,2
558,4/1/2024,24e124725c065829,22.8,51,456,29,27 days ago,-57,7.5,922400000,2
559,4/1/2024,24e124725c065829,22.6,47,456,29,27 days ago,-55,9,922800000,2
560,4/1/2024,24e124725c065829,22.8,45,473,29,27 days ago,-56,11.75,923200000,2
561,4/1/2024,24e124725c065829,22.7,48,464,29,27 days ago,-56,9.25,923200000,2
562,4/1/2024,24e124725c065829,22.8,49.5,468,29,27 days ago,-55,10,923200000,2
563,4/1/2024,24e124725c065829,22.7,47.5,478,29,27 days ago,-57,8.75,923200000,2
564,4/1/2024,24e124725c065829,22.8,39,464,29,27 days ago,-58,8.75,922400000,2
565,4/1/2024,24e124725c065829,22.8,40,462,29,27 days ago,-59,9.5,922600000,2
566,4/1/2024,24e124725c065829,22.8,44,455,29,27 days ago,-56,9.5,922600000,2
567,4/1/2024,24e124725c065829,22.9,50,465,29,27 days ago,-55,6.5,922000000,2
568,4/1/2024,24e124725c065829,22.9,48.5,467,29,27 days ago,-54,6.5,922000000,2
569,4/1/2024,24e124725c065829,22.8,50,462,29,27 days ago,-56,11.25,922200000,2
570,5/1/2024,24e124725c065829,22.7,49,464,29,27 days ago,-57,9.5,922400000,2
571,5/1/2024,24e124725c065829,22.8,48,474,29,27 days ago,-55,10.25,922800000,2
572,5/1/2024,24e124725c065829,22.8,43,468,29,27 days ago,-59,8,922400000,2
573,5/1/2024,24e124725c065829,22.9,41.5,470,29,27 days ago,-57,8,923400000,2
574,5/1/2024,24e124725c065829,22.7,41.5,471,29,27 days ago,-56,10.25,922600000,2
575,5/1/2024,24e124725c065829,22.8,49,452,29,27 days ago,-57,8,922400000,2
576,5/1/2024,24e124725c065829,22.9,46.5,462,29,27 days ago,-57,9.5,923400000,2
577,5/1/2024,24e124725c065829,23,42,454,29,27 days ago,-57,10,923400000,2
578,5/1/2024,24e124725c065829,22.8,40,468,29,27 days ago,-54,8.75,922800000,2
